id_estudiante,promedio_general,promedio_actual,asistencia_promedio,materias_reprobadas,materias_recursadas,materias_inscritas,materias_aprobadas,cuatrimestre_actual,cuatrimestres_retraso,parciales_reprobados,calificacion_minima_parcial,calificacion_maxima_parcial,beneficiario_beca,turno,preferencia_carrera,foraneo,trabaja,edad_ingreso,desercion
ISW-2019-01621,8.84,8.95,0.9284,0,0,6,0,1,0,0,7.1,10.0,1,2,1,1,0,30,0
ISW-2023-01622,7.46,7.92,0.909,2,2,6,12,3,0,14,4.7,9.1,0,0,0,0,1,26,0
ISW-2025-01623,8.67,8.86,0.8702,0,0,5,35,6,0,23,5.5,10.0,0,1,1,0,1,19,0
ISW-2025-01624,7.7,7.58,0.8966,0,0,5,0,1,0,0,6.1,8.6,0,1,1,1,1,19,0
ISW-2023-01625,8.95,8.98,0.882,1,1,5,6,2,0,2,7.4,9.8,0,2,0,1,0,21,0
ISW-2023-01626,7.11,7.02,0.7953,1,1,7,27,5,1,42,5.8,8.5,1,0,1,0,0,26,0
ISW-2023-01627,6.47,6.4,0.8537,4,2,7,3,2,2,14,4.6,6.9,0,0,0,0,0,21,1
ISW-2022-01628,8.06,7.99,0.8982,0,0,5,0,1,0,0,6.4,8.9,0,3,0,1,0,23,0
ISW-2024-01629,6.61,6.71,0.8,0,0,7,0,1,0,0,5.0,7.5,0,0,0,0,0,28,0
ISW-2020-01630,8.19,7.85,0.7985,0,0,7,14,3,1,19,5.7,9.4,0,1,0,0,1,26,0
ISW-2024-01631,7.87,8.13,0.8337,3,1,6,11,3,1,11,7.0,9.0,0,1,0,0,0,25,1
ISW-2021-01632,9.94,9.93,0.9594,1,0,6,41,7,1,15,9.0,10.0,0,1,0,0,0,22,0
ISW-2020-01633,9.65,9.59,0.8847,2,2,6,19,4,1,7,6.5,10.0,1,0,0,1,1,21,0
ISW-2018-01634,9.14,8.76,0.8276,0,0,5,28,5,1,13,7.6,9.4,0,0,0,0,1,23,0
ISW-2018-01635,6.86,7.4,0.7909,0,0,1,63,10,1,96,6.2,8.5,1,1,1,0,0,20,0
ISW-2024-01636,9.21,8.91,0.9484,1,1,5,13,3,1,5,8.0,10.0,0,1,0,0,0,24,0
ISW-2025-01637,8.42,9.0,0.7858,2,1,6,12,3,1,14,6.3,9.5,0,2,2,0,1,27,1
ISW-2019-01638,8.29,8.43,0.7362,1,1,7,48,8,0,52,6.3,9.6,1,1,2,1,1,18,0
ISW-2024-01639,9.13,9.28,0.8395,1,1,7,6,2,1,2,5.9,10.0,1,3,0,1,1,18,0
ISW-2018-01640,8.65,7.97,0.9241,2,1,5,26,5,0,25,4.6,9.1,0,3,0,0,0,23,0
ISW-2025-01641,8.29,7.88,0.758,1,1,6,27,5,0,44,6.4,9.5,0,1,0,1,1,19,1
ISW-2024-01642,9.22,9.23,0.9152,0,0,6,0,1,0,0,7.5,10.0,1,0,0,0,1,21,0
ISW-2024-01643,7.62,7.39,0.8752,4,2,6,10,3,2,18,5.2,7.9,0,0,0,0,0,28,0
ISW-2018-01644,6.48,7.1,0.7871,0,0,6,0,1,0,0,6.3,7.6,0,1,1,0,0,21,0
ISW-2018-01645,7.9,7.96,0.8637,0,0,6,0,1,0,0,4.8,9.4,0,1,1,0,1,25,0
ISW-2024-01646,8.72,8.93,0.9205,0,0,5,14,3,0,5,8.0,9.6,0,0,0,0,1,21,0
ISW-2023-01647,8.54,8.79,0.8511,0,0,7,7,2,1,2,6.3,9.6,0,1,1,1,0,23,0
ISW-2021-01648,9.27,9.04,0.7703,0,0,5,35,6,1,44,7.6,9.9,0,0,0,0,1,22,0
ISW-2022-01649,7.99,8.63,0.8437,0,0,6,42,7,1,21,7.4,10.0,1,0,2,0,1,25,0
ISW-2022-01650,6.23,6.05,0.8424,4,2,6,31,6,1,70,3.0,7.2,0,2,2,1,0,19,0
ISW-2021-01651,8.22,8.06,0.8468,3,1,5,4,2,1,8,5.5,9.7,0,0,0,1,0,24,0
ISW-2024-01652,7.64,7.2,0.861,1,0,6,6,2,0,13,4.0,7.9,1,1,1,0,0,18,0
ISW-2024-01653,6.66,6.48,0.8725,2,1,7,5,2,0,14,5.4,7.3,0,1,2,0,1,22,1
ISW-2025-01654,7.92,8.47,0.9278,0,0,6,0,1,0,0,6.6,10.0,0,1,0,1,0,20,0
ISW-2019-01655,8.77,8.62,0.8267,1,1,6,48,8,0,26,5.8,9.8,0,0,0,0,1,30,0
ISW-2018-01656,8.08,8.24,0.8436,0,0,7,14,3,1,7,5.1,9.8,0,1,1,0,0,24,0
ISW-2021-01657,7.93,7.99,0.853,3,2,5,4,2,1,7,5.9,8.8,0,0,0,0,1,19,0
ISW-2024-01658,8.32,8.28,1.0,0,0,7,35,6,1,28,5.3,9.8,1,1,0,0,1,24,0
ISW-2025-01659,8.41,8.12,0.868,0,0,7,7,2,0,9,5.2,8.7,1,0,1,0,1,24,0
ISW-2024-01660,8.95,8.5,0.7911,0,0,6,0,1,0,0,5.4,9.6,0,3,0,1,1,21,0
ISW-2024-01661,8.72,8.24,0.8993,0,0,7,0,1,0,0,5.1,9.8,0,2,0,0,0,25,0
ISW-2022-01662,9.67,9.47,0.7552,2,1,7,19,4,0,28,8.2,10.0,1,0,2,1,0,21,0
ISW-2019-01663,7.92,7.88,0.7614,1,1,5,34,6,0,50,6.3,8.7,0,0,0,0,0,24,0
ISW-2020-01664,7.81,7.94,0.9041,0,0,7,0,1,0,0,6.4,8.9,1,0,0,0,1,22,0
ISW-2025-01665,8.9,8.33,0.8658,2,1,5,47,8,0,39,6.1,9.4,0,1,1,0,0,30,1
ISW-2018-01666,7.85,7.75,0.8561,2,1,7,40,7,0,49,6.0,9.2,1,1,0,0,0,22,0
ISW-2018-01667,8.27,8.35,0.9286,2,1,7,33,6,1,30,5.3,9.1,1,1,1,0,0,28,0
ISW-2019-01668,9.57,9.09,0.8052,0,0,6,7,2,1,1,7.7,10.0,0,2,1,1,1,19,0
ISW-2020-01669,7.44,6.77,0.8774,0,0,7,0,1,0,0,3.3,8.6,0,1,0,0,0,22,0
ISW-2020-01670,8.18,8.64,0.9012,1,0,7,41,7,0,19,6.0,9.1,1,1,0,0,0,18,0
ISW-2024-01671,8.46,7.76,0.9206,0,0,7,7,2,1,6,5.2,8.2,0,0,2,0,1,25,0
ISW-2021-01672,7.02,6.67,0.851,3,3,5,18,4,0,25,5.8,7.4,0,1,2,0,0,25,1
ISW-2021-01673,6.74,7.16,0.7461,3,1,6,25,5,1,51,5.0,7.9,0,1,0,0,1,24,1
ISW-2019-01674,10.0,9.84,0.8998,0,0,6,0,1,0,0,7.1,10.0,0,2,0,0,1,21,0
ISW-2019-01675,7.33,7.51,0.9283,0,0,5,35,6,0,32,6.6,8.1,0,0,0,0,1,19,0
ISW-2019-01676,8.57,8.57,0.8088,1,0,5,48,8,0,36,7.7,9.8,0,0,2,1,0,28,0
ISW-2021-01677,7.38,7.71,0.8721,0,0,6,28,5,1,28,6.8,8.5,0,0,2,1,0,19,0
ISW-2020-01678,8.7,8.1,0.8805,1,1,5,13,3,1,7,6.0,8.7,1,3,0,0,1,22,0
ISW-2021-01679,7.31,7.81,0.9328,0,0,6,42,7,1,36,6.9,8.8,0,1,2,0,0,26,1
ISW-2023-01680,7.21,7.74,0.932,0,0,6,14,3,1,17,6.8,8.9,0,0,0,0,1,21,0
ISW-2021-01681,8.21,8.19,0.8805,1,1,6,27,5,1,20,6.3,8.6,0,0,0,0,1,20,0
ISW-2018-01682,8.04,7.95,0.901,1,1,6,34,6,0,46,5.8,8.3,1,1,1,1,0,23,0
ISW-2018-01683,6.61,6.34,0.7437,4,2,7,24,5,1,48,5.1,7.8,0,2,0,0,1,22,1
ISW-2023-01684,8.29,8.8,0.8518,1,1,5,6,2,0,3,7.1,10.0,1,3,1,1,0,20,0
ISW-2018-01685,5.92,6.31,0.8251,0,0,6,0,1,0,0,3.6,6.8,0,2,0,0,0,27,0
ISW-2021-01686,8.9,8.67,0.9026,0,0,6,7,2,1,6,7.0,9.5,0,2,1,1,0,22,0
ISW-2023-01687,8.02,8.5,0.7264,2,2,5,12,3,0,17,5.8,9.4,1,0,2,1,1,23,0
ISW-2019-01688,7.54,7.8,0.8081,1,0,7,13,3,1,11,5.3,9.2,1,0,0,1,1,20,0
ISW-2018-01689,6.66,6.59,0.7836,1,1,5,20,4,0,39,3.1,7.8,0,1,0,1,0,22,0
ISW-2024-01690,8.38,8.41,0.8979,0,0,7,7,2,1,7,6.2,10.0,0,1,1,0,1,21,0
ISW-2025-01691,7.62,7.13,0.7027,3,2,5,32,6,1,75,4.1,8.9,0,0,0,0,0,21,1
ISW-2018-01692,8.35,8.68,0.8472,1,1,7,48,8,0,37,7.3,9.1,0,1,1,0,0,25,0
ISW-2021-01693,7.48,7.01,0.8819,2,1,6,5,2,1,9,4.2,7.4,1,0,1,1,1,27,0
ISW-2024-01694,8.89,8.66,0.8427,0,0,6,28,5,1,13,6.0,9.9,1,0,0,1,1,20,0
ISW-2025-01695,8.24,8.03,0.7668,3,3,5,25,5,1,31,4.6,9.5,0,0,2,0,1,23,1
ISW-2022-01696,7.84,7.96,0.9066,2,1,5,12,3,1,11,6.2,9.7,0,2,0,1,1,24,0
ISW-2022-01697,9.19,8.86,0.8042,0,0,6,0,1,0,0,7.3,10.0,0,1,0,0,0,23,0
ISW-2018-01698,10.0,10.0,0.9138,0,0,5,35,6,1,2,7.2,10.0,0,1,0,0,0,20,0
ISW-2023-01699,6.89,6.64,0.8365,0,0,5,56,9,0,89,5.5,6.9,1,2,1,0,0,19,0
ISW-2022-01700,7.56,7.43,0.7659,2,2,7,26,5,1,43,6.5,9.1,0,2,2,0,1,21,1
ISW-2022-01701,9.78,9.54,0.9187,0,0,7,49,8,1,1,8.3,10.0,0,0,0,0,0,24,0
ISW-2019-01702,6.77,7.04,0.8969,2,2,1,61,10,1,101,3.6,8.5,0,2,0,1,0,27,1
ISW-2021-01703,9.32,9.3,0.8352,1,1,7,6,2,0,0,7.8,10.0,1,0,0,0,1,19,0
ISW-2023-01704,7.16,7.54,0.8014,0,0,7,21,4,1,22,4.8,8.9,0,1,1,0,0,24,0
ISW-2024-01705,9.35,9.38,0.9154,0,0,7,14,3,1,9,6.1,10.0,0,0,0,0,1,19,0
ISW-2024-01706,7.15,7.19,0.8614,1,1,1,62,10,1,65,4.7,8.7,0,0,0,0,1,29,1
ISW-2025-01707,8.65,8.88,0.9058,0,0,6,0,1,0,0,6.6,10.0,0,1,0,1,0,21,0
ISW-2022-01708,10.0,9.87,0.8631,0,0,5,14,3,0,2,9.0,10.0,0,0,0,1,0,25,0
ISW-2024-01709,9.06,8.99,0.9255,0,0,5,42,7,1,15,6.4,10.0,0,1,1,0,1,21,0
ISW-2024-01710,8.38,8.36,0.9019,1,0,6,6,2,0,8,6.7,10.0,0,1,0,1,1,27,0
ISW-2020-01711,8.84,8.46,0.8111,1,0,6,34,6,0,26,7.1,8.8,0,1,0,1,0,23,0
ISW-2025-01712,8.46,7.87,0.8466,2,1,6,5,2,1,6,4.4,9.3,1,0,0,1,1,21,0
ISW-2021-01713,9.15,9.51,0.8784,0,0,7,56,9,1,6,6.1,10.0,0,0,0,0,0,18,0
ISW-2025-01714,7.12,7.67,0.8722,1,0,6,41,7,1,41,4.5,8.8,0,0,0,0,1,22,0
ISW-2021-01715,7.55,7.34,0.858,2,0,6,5,2,0,10,4.5,7.8,0,2,0,1,1,27,1
ISW-2023-01716,8.82,9.14,0.9367,0,0,7,35,6,0,10,7.6,9.9,1,2,0,0,0,20,0
ISW-2018-01717,6.56,7.18,0.8154,3,3,6,4,2,0,10,5.0,8.4,1,0,0,0,1,24,1
ISW-2025-01718,9.81,9.33,0.9709,0,0,6,21,4,1,13,7.2,10.0,1,1,0,0,0,21,0
ISW-2023-01719,7.45,7.03,0.9653,1,1,5,20,4,0,23,4.3,8.4,0,1,1,0,1,20,1
ISW-2021-01720,6.44,6.42,0.7839,4,2,7,31,6,2,65,3.4,7.6,0,3,0,0,1,19,1
ISW-2024-01721,7.84,8.11,0.8232,0,0,6,0,1,0,0,5.9,8.8,0,0,0,1,1,22,0
ISW-2020-01722,7.87,8.0,0.867,1,0,5,6,2,1,7,6.8,8.9,0,1,1,0,0,22,0
ISW-2023-01723,8.77,8.79,0.8832,1,1,7,27,5,1,14,6.0,9.8,0,1,0,0,0,26,1
ISW-2022-01724,7.84,7.8,0.8325,1,1,5,20,4,0,22,6.1,9.4,0,0,0,1,0,20,0
ISW-2018-01725,8.09,7.39,0.8457,1,1,5,13,3,1,23,5.2,8.3,0,0,2,0,0,26,0
ISW-2019-01726,8.6,8.71,0.874,0,0,5,0,1,0,0,5.5,9.5,0,0,0,0,0,18,0
ISW-2023-01727,6.59,6.21,0.6691,2,2,6,5,2,1,13,4.9,7.1,0,1,2,1,1,19,1
ISW-2024-01728,8.9,8.86,0.9192,0,0,5,42,7,0,28,7.9,10.0,0,1,0,1,0,21,0
ISW-2021-01729,8.76,9.08,0.8494,0,0,7,0,1,0,0,6.9,10.0,1,1,2,1,1,18,0
ISW-2023-01730,8.02,7.68,0.8574,2,1,7,5,2,0,8,4.4,9.4,0,0,2,0,0,20,0
ISW-2018-01731,7.52,7.77,0.8478,1,1,6,48,8,1,55,6.8,9.3,1,2,0,0,0,24,0
ISW-2021-01732,8.06,8.23,0.8934,0,0,5,0,1,0,0,5.9,8.9,0,0,0,1,1,20,0
ISW-2022-01733,9.23,9.37,0.8106,3,1,5,25,5,0,9,6.5,10.0,1,3,1,1,0,25,0
ISW-2024-01734,9.42,9.13,0.8111,2,1,6,5,2,0,5,5.7,10.0,1,0,0,0,1,22,0
ISW-2018-01735,7.83,8.31,0.8392,0,0,7,42,7,0,24,7.2,9.5,0,2,0,1,1,22,0
ISW-2020-01736,9.28,9.11,0.9239,0,0,6,28,5,0,10,7.7,9.9,1,3,2,0,1,18,0
ISW-2023-01737,8.48,9.36,0.7926,1,1,6,41,7,1,36,8.5,9.8,0,2,1,0,1,21,0
ISW-2024-01738,8.75,8.21,0.8376,0,0,5,0,1,0,0,5.0,9.7,0,2,2,0,1,21,0
ISW-2022-01739,7.8,7.33,0.7457,3,2,6,11,3,1,30,4.2,7.8,1,0,2,0,1,22,1
ISW-2025-01740,8.14,8.46,0.8392,0,0,7,35,6,0,17,5.7,9.4,0,1,2,1,0,29,0
ISW-2018-01741,8.62,8.54,0.8434,1,1,7,6,2,1,8,7.4,9.8,0,1,1,0,0,24,0
ISW-2019-01742,8.39,8.08,0.8357,0,0,7,7,2,1,2,6.4,8.5,0,0,1,1,1,20,0
ISW-2021-01743,8.35,8.59,0.8299,0,0,6,0,1,0,0,7.2,9.3,0,3,2,0,0,24,0
ISW-2021-01744,7.1,7.8,0.6864,0,0,5,56,9,0,89,5.9,8.9,0,0,1,1,0,21,0
ISW-2020-01745,9.0,8.64,0.8522,0,0,5,28,5,0,15,6.2,10.0,0,0,0,0,1,23,0
ISW-2018-01746,7.82,7.72,0.7842,3,2,6,18,4,1,34,6.0,8.0,0,3,1,1,0,20,1
ISW-2022-01747,9.11,9.15,0.8505,1,0,6,27,5,1,17,8.0,9.6,0,0,0,0,0,22,0
ISW-2018-01748,5.91,5.71,0.8418,2,1,5,12,3,1,25,3.7,7.3,0,0,2,1,1,24,1
ISW-2022-01749,9.55,9.19,0.8938,0,0,7,14,3,0,3,5.9,9.7,0,0,1,0,0,20,0
ISW-2023-01750,8.63,8.66,0.9331,0,0,6,14,3,1,6,6.2,9.4,0,2,1,0,0,18,0
ISW-2020-01751,9.96,9.87,0.9264,0,0,6,21,4,1,5,8.1,10.0,0,2,0,1,1,21,0
ISW-2021-01752,8.74,9.03,0.8244,0,0,7,0,1,0,0,6.2,10.0,0,0,0,0,1,24,0
ISW-2018-01753,8.97,9.1,0.7486,0,0,6,42,7,1,52,6.4,10.0,1,1,0,1,1,22,0
ISW-2024-01754,7.37,7.03,0.939,0,0,6,35,6,0,45,4.8,8.0,1,1,1,0,0,21,0
ISW-2020-01755,9.25,8.83,0.8256,0,0,6,7,2,1,5,7.7,9.5,0,1,1,1,0,27,0
ISW-2019-01756,7.72,8.05,0.8984,2,2,7,19,4,1,20,5.9,8.6,0,1,0,1,1,22,1
ISW-2021-01757,9.72,8.92,0.8585,0,0,6,0,1,0,0,6.2,9.2,1,3,0,1,0,18,0
ISW-2023-01758,8.71,8.8,0.9531,0,0,7,56,9,1,13,6.3,10.0,1,0,0,0,1,23,0
ISW-2023-01759,8.49,8.62,0.8159,1,0,5,41,7,1,30,7.0,9.4,0,0,0,0,1,23,0
ISW-2024-01760,9.08,8.65,0.8151,0,0,5,49,8,0,18,6.8,9.8,0,1,2,1,0,25,0
ISW-2022-01761,7.04,6.94,0.8733,2,1,7,5,2,0,10,3.9,8.6,0,0,2,0,1,21,0
ISW-2019-01762,7.36,7.64,0.7162,0,0,6,0,1,0,0,4.5,8.1,0,1,1,1,1,22,0
ISW-2023-01763,8.08,8.33,0.7844,0,0,5,0,1,0,0,6.1,9.6,1,0,0,0,1,20,0
ISW-2024-01764,9.09,8.84,0.8222,0,0,6,0,1,0,0,7.8,10.0,0,0,0,0,1,27,0
ISW-2023-01765,8.55,8.75,0.7521,0,0,6,0,1,0,0,6.9,9.1,0,3,2,1,0,20,0
ISW-2019-01766,7.58,7.88,0.8074,0,0,6,0,1,0,0,5.5,8.2,0,0,2,0,1,23,0
ISW-2019-01767,8.79,8.72,0.9259,1,0,1,62,10,0,37,7.9,9.6,1,1,0,0,1,23,1
ISW-2019-01768,7.48,7.74,0.8989,0,0,7,0,1,0,0,5.9,8.5,0,2,1,0,1,18,0
ISW-2019-01769,8.02,8.42,0.8989,0,0,6,0,1,0,0,6.0,9.8,1,0,0,1,0,22,0
ISW-2019-01770,7.7,8.03,0.7983,4,3,6,31,6,2,51,6.2,8.9,0,0,0,0,1,24,1
ISW-2025-01771,8.45,8.23,0.9398,1,1,6,20,4,1,19,7.3,8.7,0,0,2,1,0,23,0
ISW-2024-01772,7.97,7.89,0.8397,1,1,6,34,6,1,28,6.6,9.5,0,1,2,0,0,25,0
ISW-2019-01773,6.9,7.05,0.6598,4,3,6,17,4,2,33,5.0,8.8,0,0,2,0,0,21,0
ISW-2023-01774,9.65,10.0,0.8444,0,0,5,42,7,0,15,8.9,10.0,1,1,0,0,0,26,0
ISW-2020-01775,7.07,7.63,0.9612,2,1,6,19,4,1,21,5.4,9.4,0,0,0,0,0,24,1
ISW-2024-01776,6.88,7.07,0.8848,2,2,7,12,3,1,20,5.5,8.6,0,0,2,0,0,24,1
ISW-2025-01777,6.1,5.96,0.8116,1,1,5,27,5,1,58,4.4,7.1,0,0,1,0,0,22,1
ISW-2019-01778,6.78,7.05,0.8469,0,0,7,14,3,1,22,4.9,7.6,0,0,0,0,0,25,0
ISW-2024-01779,7.32,7.39,0.7217,3,1,5,4,2,1,13,6.3,8.0,0,0,0,1,0,18,1
ISW-2025-01780,8.19,7.87,0.9279,0,0,7,14,3,0,14,4.4,8.3,1,3,0,0,0,24,0
ISW-2024-01781,6.59,6.56,0.8623,0,0,7,0,1,0,0,3.3,8.2,0,0,1,0,0,24,0
ISW-2020-01782,8.1,8.12,0.9563,0,0,6,35,6,1,23,5.2,8.6,0,1,2,0,0,18,0
ISW-2024-01783,10.0,10.0,0.9418,0,0,6,7,2,0,1,8.6,10.0,0,1,0,0,0,24,0
ISW-2018-01784,8.4,7.89,0.7207,0,0,6,0,1,0,0,4.5,8.7,0,1,0,1,1,23,0
ISW-2024-01785,7.81,8.02,0.8473,0,0,7,7,2,0,5,4.9,9.6,0,1,0,1,0,21,0
ISW-2025-01786,8.74,8.67,0.8725,2,1,5,33,6,0,12,5.4,9.2,0,0,1,1,1,21,0
ISW-2019-01787,8.07,7.88,0.955,1,1,6,6,2,0,8,5.5,8.9,0,1,0,0,0,18,0
ISW-2019-01788,9.72,10.0,0.9215,0,0,6,28,5,1,5,8.3,10.0,1,0,0,0,0,20,0
ISW-2024-01789,7.55,7.3,0.8235,2,2,7,40,7,0,41,6.4,8.9,1,2,1,1,0,20,0
ISW-2025-01790,7.81,7.8,0.8925,0,0,7,0,1,0,0,5.6,8.3,1,0,0,1,0,22,0
ISW-2025-01791,8.54,8.77,0.9049,1,1,5,27,5,1,15,7.6,10.0,0,1,1,0,1,21,0
ISW-2018-01792,6.11,6.18,0.802,2,1,5,5,2,1,15,4.7,7.9,0,1,1,0,1,23,1
ISW-2021-01793,7.5,7.81,0.8757,0,0,7,0,1,0,0,6.7,8.2,1,1,0,1,1,25,0
ISW-2020-01794,9.28,8.67,0.7847,2,1,6,26,5,0,45,5.2,9.5,0,0,1,1,0,23,1
ISW-2019-01795,8.4,7.98,0.8473,0,0,6,42,7,1,28,4.7,9.0,0,1,1,0,0,20,0
ISW-2025-01796,8.96,8.88,0.9583,1,1,5,6,2,0,2,7.6,9.4,0,1,1,0,1,21,0
ISW-2018-01797,5.61,5.73,0.8158,2,1,7,19,4,0,41,2.6,6.9,1,1,1,1,0,21,1
ISW-2020-01798,7.66,7.95,0.7018,1,1,6,6,2,0,10,6.6,9.6,0,0,0,1,0,25,0
ISW-2024-01799,8.62,8.42,0.8577,2,2,7,19,4,0,15,5.0,9.2,0,0,0,0,0,24,0
ISW-2025-01800,7.7,7.39,0.8836,2,2,5,19,4,0,23,6.1,8.1,0,0,0,0,1,29,1
ISW-2024-01801,8.8,8.66,0.9533,2,2,6,19,4,1,10,6.4,10.0,0,2,0,0,1,28,0
ISW-2021-01802,9.67,10.0,0.8391,0,0,6,21,4,1,2,9.2,10.0,0,0,0,1,0,21,0
ISW-2020-01803,6.48,6.92,0.8526,0,0,7,0,1,0,0,5.2,7.6,0,1,0,1,0,20,0
ISW-2018-01804,8.09,8.43,0.709,0,0,5,28,5,0,41,6.7,9.8,0,1,1,0,1,24,0
ISW-2021-01805,7.14,7.28,0.7688,1,0,6,27,5,0,51,4.1,8.5,1,1,0,0,0,19,0
ISW-2024-01806,8.85,9.31,0.9016,0,0,5,28,5,1,15,6.1,10.0,1,1,2,1,0,24,0
ISW-2023-01807,9.39,9.12,0.9036,0,0,5,0,1,0,0,7.0,9.5,0,1,1,0,0,22,0
ISW-2018-01808,7.94,7.84,0.9624,3,2,6,11,3,0,14,5.6,8.2,1,1,0,0,0,21,0
ISW-2018-01809,9.49,9.84,0.9546,0,0,7,14,3,0,2,8.5,10.0,0,0,1,0,0,18,0
ISW-2021-01810,9.76,9.56,0.908,0,0,5,0,1,0,0,8.7,10.0,1,2,0,0,1,25,0
ISW-2018-01811,8.22,8.22,0.838,0,0,7,7,2,0,7,6.8,8.7,0,3,2,1,1,18,0
ISW-2018-01812,9.31,8.62,0.8398,0,0,5,14,3,0,14,6.2,9.9,0,1,2,0,1,22,1
ISW-2023-01813,8.62,8.8,0.8643,1,1,6,27,5,0,21,6.6,9.4,0,3,2,1,0,21,0
ISW-2022-01814,8.7,8.81,0.8968,1,1,6,6,2,1,1,7.8,10.0,0,3,1,0,0,20,0
ISW-2025-01815,8.31,8.34,0.7427,3,2,5,32,6,0,46,7.3,9.7,0,1,2,0,1,21,1
ISW-2022-01816,7.57,7.5,0.8465,0,0,6,14,3,0,14,5.0,7.9,0,1,1,1,0,22,0
ISW-2022-01817,6.76,6.52,0.7323,3,2,7,25,5,1,55,5.3,6.8,0,1,2,0,0,24,1
ISW-2019-01818,6.95,7.08,0.9523,0,0,6,14,3,0,18,4.3,7.7,0,0,0,1,0,22,0
ISW-2022-01819,7.44,7.2,0.8657,0,0,6,14,3,0,12,3.9,8.5,0,0,2,0,0,27,0
ISW-2023-01820,8.93,9.03,0.9008,0,0,7,21,4,1,14,7.6,10.0,1,1,1,1,0,24,0
ISW-2022-01821,9.78,9.65,0.8791,1,0,6,48,8,0,16,7.6,10.0,0,2,0,0,0,20,0
ISW-2022-01822,9.1,8.38,0.892,0,0,6,14,3,0,6,7.3,9.4,1,0,2,0,1,23,0
ISW-2020-01823,8.79,9.01,0.8765,1,1,6,13,3,0,4,8.0,9.4,0,2,1,0,0,19,0
ISW-2019-01824,6.11,6.41,0.917,2,1,6,19,4,0,42,4.5,7.7,0,1,2,0,1,21,1
ISW-2025-01825,8.54,8.93,0.9437,0,0,5,28,5,1,6,6.3,9.7,0,1,0,0,1,22,0
ISW-2022-01826,8.89,9.46,0.7394,0,0,7,0,1,0,0,6.4,10.0,0,0,1,0,0,19,1
ISW-2024-01827,8.35,8.73,0.904,1,1,5,13,3,1,4,7.6,9.2,0,1,1,0,1,20,0
ISW-2019-01828,8.71,8.52,0.8387,0,0,7,14,3,0,14,5.2,10.0,1,0,0,0,1,25,0
ISW-2018-01829,8.23,8.25,0.8997,2,1,7,47,8,1,49,7.1,9.1,0,0,1,1,0,25,0
ISW-2025-01830,7.86,8.05,0.8542,0,0,6,14,3,1,17,7.0,9.3,1,0,1,0,1,21,0
ISW-2020-01831,10.0,9.98,0.9162,1,0,5,13,3,0,5,8.0,10.0,0,0,0,0,1,28,0
ISW-2022-01832,7.79,8.44,0.8851,1,1,7,55,9,1,37,5.3,9.9,0,0,1,1,1,25,0
ISW-2024-01833,8.19,7.8,0.8589,1,1,5,13,3,0,8,7.0,9.0,0,1,0,1,0,24,0
ISW-2025-01834,5.96,5.99,0.6717,0,0,7,0,1,0,0,3.3,7.3,1,0,2,0,0,19,0
ISW-2022-01835,8.86,8.94,0.9361,0,0,6,0,1,0,0,6.9,10.0,0,0,2,0,0,20,0
ISW-2025-01836,10.0,10.0,0.8877,0,0,5,0,1,0,0,8.4,10.0,0,2,0,0,0,20,1
ISW-2022-01837,8.65,8.84,0.8658,0,0,5,0,1,0,0,7.1,10.0,0,1,0,0,0,18,0
ISW-2024-01838,7.33,7.33,0.9126,3,1,6,11,3,1,21,6.0,8.3,0,3,0,1,1,23,1
ISW-2021-01839,8.43,8.42,0.9119,2,1,7,26,5,0,17,6.2,9.4,1,1,0,0,0,20,0
ISW-2018-01840,7.52,7.32,0.7725,2,2,6,26,5,1,53,5.3,8.8,1,0,2,1,0,25,1
ISW-2019-01841,9.12,8.22,0.8192,0,0,7,0,1,0,0,6.1,9.1,1,3,0,1,0,23,0
ISW-2021-01842,9.47,9.45,0.9457,0,0,7,21,4,1,2,8.6,10.0,1,2,0,1,0,25,0
ISW-2022-01843,9.25,8.64,0.7993,0,0,7,0,1,0,0,7.3,9.4,1,1,0,0,1,20,0
ISW-2024-01844,8.79,8.92,0.8602,0,0,7,49,8,0,35,5.9,9.8,0,1,1,1,1,24,0
ISW-2018-01845,9.17,9.44,0.8889,0,0,6,0,1,0,0,6.4,10.0,0,1,2,1,0,26,0
ISW-2018-01846,9.04,8.35,0.8703,1,1,5,20,4,0,17,5.9,10.0,0,1,0,1,0,22,0
ISW-2021-01847,6.7,6.78,0.807,3,2,5,4,2,0,8,4.0,7.3,0,2,0,0,0,23,0
ISW-2023-01848,8.21,8.07,0.951,0,0,7,21,4,0,22,4.9,8.9,0,1,0,0,1,23,0
ISW-2025-01849,7.34,7.34,0.7791,3,1,5,11,3,0,21,4.6,7.7,0,0,0,0,0,25,1
ISW-2018-01850,8.35,8.41,0.9339,0,0,7,28,5,1,20,5.0,9.2,1,0,0,0,0,22,0
ISW-2018-01851,8.61,8.72,0.8197,1,1,6,6,2,0,3,5.3,9.2,1,0,1,1,0,21,0
ISW-2018-01852,7.42,7.8,0.8889,3,2,7,39,7,0,33,6.4,8.9,0,0,0,1,0,19,0
ISW-2019-01853,7.53,7.71,0.901,1,0,6,13,3,1,15,6.9,9.5,1,0,0,0,0,20,0
ISW-2022-01854,7.73,7.43,0.8905,0,0,5,28,5,1,33,6.5,7.9,0,2,1,0,1,18,0
